account_id,amount,payment_date,downpayment_amount,prev_account_id,global_amount,is_downpayment,prev_is_downpayment,downpayment,installments
0Zq4P4HF,3900,5/25/2019,8900,0Zq4P4HF,16700,more than downpayment,more than downpayment,0,3900
0Zq4P4HF,3900,6/25/2019,8900,0Zq4P4HF,20600,more than downpayment,more than downpayment,0,3900
0Zq4P4HF,3900,7/25/2019,8900,0Zq4P4HF,24500,more than downpayment,more than downpayment,0,3900
0Zq4P4HF,3900,8/26/2019,8900,0Zq4P4HF,28400,more than downpayment,more than downpayment,0,3900
0Zq4P4HF,3900,9/25/2019,8900,0Zq4P4HF,32300,more than downpayment,more than downpayment,0,3900
0Zq4P4HF,3900,10/24/2019,8900,0Zq4P4HF,36200,more than downpayment,more than downpayment,0,3900
0Zq4P4HF,3900,11/26/2019,8900,0Zq4P4HF,40100,more than downpayment,more than downpayment,0,3900
0Zq4P4HF,3900,12/28/2019,8900,0Zq4P4HF,44000,more than downpayment,more than downpayment,0,3900
0Zq4P4HF,3900,1/27/2020,8900,0Zq4P4HF,47900,more than downpayment,more than downpayment,0,3900
10glv6zA,20000,11/20/2018,10000,,20000,more than downpayment,,10000,10000
10glv6zA,4400,11/26/2018,10000,10glv6zA,24400,more than downpayment,more than downpayment,0,4400
10glv6zA,4500,1/17/2019,10000,10glv6zA,28900,more than downpayment,more than downpayment,0,4500
10glv6zA,4500,2/7/2019,10000,10glv6zA,33400,more than downpayment,more than downpayment,0,4500
10glv6zA,4500,3/12/2019,10000,10glv6zA,37900,more than downpayment,more than downpayment,0,4500
10glv6zA,4500,4/11/2019,10000,10glv6zA,42400,more than downpayment,more than downpayment,0,4500
10glv6zA,4500,5/9/2019,10000,10glv6zA,46900,more than downpayment,more than downpayment,0,4500
10glv6zA,4500,6/20/2019,10000,10glv6zA,51400,more than downpayment,more than downpayment,0,4500
10glv6zA,4500,7/13/2019,10000,10glv6zA,55900,more than downpayment,more than downpayment,0,4500
10glv6zA,4500,8/9/2019,10000,10glv6zA,60400,more than downpayment,more than downpayment,0,4500
10glv6zA,4500,9/7/2019,10000,10glv6zA,64900,more than downpayment,more than downpayment,0,4500
10glv6zA,4500,10/5/2019,10000,10glv6zA,69400,more than downpayment,more than downpayment,0,4500
10glv6zA,5100,11/6/2019,10000,10glv6zA,74500,more than downpayment,more than downpayment,0,5100
1146dVSE,8900,8/29/2019,8900,,8900,equal to downpayment,,8900,0
1146dVSE,7800,10/25/2019,8900,1146dVSE,16700,more than downpayment,equal to downpayment,0,7800
1146dVSE,3915,11/25/2019,8900,1146dVSE,20615,more than downpayment,more than downpayment,0,3915
1146dVSE,3900,12/23/2019,8900,1146dVSE,24515,more than downpayment,more than downpayment,0,3900
1146dVSE,3900,1/24/2020,8900,1146dVSE,28415,more than downpayment,more than downpayment,0,3900
118c1341,8900,11/27/2019,8900,,8900,equal to downpayment,,8900,0
118c1341,3900,2/4/2020,8900,118c1341,12800,more than downpayment,equal to downpayment,0,3900
124dda57,8900,11/14/2019,8900,,8900,equal to downpayment,,8900,0
124DM364,8900,1/13/2020,8900,,8900,equal to downpayment,,8900,0
125N2R1K,3,12/22/2019,9900,,3,less than downpayment,,3,0
12762b61,1594,10/14/2019,1594,,1594,equal to downpayment,,1594,0
127O8H9S,9900,1/3/2020,9900,,9900,equal to downpayment,,9900,0
12AOUYBT,9900,10/31/2019,9900,,9900,equal to downpayment,,9900,0
12AOUYBT,50,11/11/2019,9900,12AOUYBT,9950,more than downpayment,equal to downpayment,0,50
12AOUYBT,940,12/4/2019,9900,12AOUYBT,10890,more than downpayment,more than downpayment,0,940
12AOUYBT,2910,12/5/2019,9900,12AOUYBT,13800,more than downpayment,more than downpayment,0,2910
12AOUYBT,3900,1/5/2020,9900,12AOUYBT,17700,more than downpayment,more than downpayment,0,3900
12BnDLtU,9900,11/7/2018,9900,,9900,equal to downpayment,,9900,0
12BnDLtU,4500,12/31/2018,9900,12BnDLtU,14400,more than downpayment,equal to downpayment,0,4500
12BnDLtU,4500,1/27/2019,9900,12BnDLtU,18900,more than downpayment,more than downpayment,0,4500
12BnDLtU,4500,2/27/2019,9900,12BnDLtU,23400,more than downpayment,more than downpayment,0,4500
12BnDLtU,4500,3/25/2019,9900,12BnDLtU,27900,more than downpayment,more than downpayment,0,4500
12BnDLtU,4500,4/26/2019,9900,12BnDLtU,32400,more than downpayment,more than downpayment,0,4500
12BnDLtU,4500,5/26/2019,9900,12BnDLtU,36900,more than downpayment,more than downpayment,0,4500
12BnDLtU,4500,6/26/2019,9900,12BnDLtU,41400,more than downpayment,more than downpayment,0,4500
12BnDLtU,4500,7/29/2019,9900,12BnDLtU,45900,more than downpayment,more than downpayment,0,4500
12BnDLtU,4500,8/27/2019,9900,12BnDLtU,50400,more than downpayment,more than downpayment,0,4500
12BnDLtU,4500,9/26/2019,9900,12BnDLtU,54900,more than downpayment,more than downpayment,0,4500
12BnDLtU,4500,10/26/2019,9900,12BnDLtU,59400,more than downpayment,more than downpayment,0,4500
12BnDLtU,4500,11/25/2019,9900,12BnDLtU,63900,more than downpayment,more than downpayment,0,4500
12BnDLtU,4500,12/28/2019,9900,12BnDLtU,68400,more than downpayment,more than downpayment,0,4500
12dbcfd0,9900,1/28/2020,9900,,9900,equal to downpayment,,9900,0
133f13a9,9900,12/27/2019,9900,,9900,equal to downpayment,,9900,0
13450a97,8900,12/6/2019,8900,,8900,equal to downpayment,,8900,0
13450a97,3900,2/4/2020,8900,13450a97,12800,more than downpayment,equal to downpayment,0,3900
13a75a5d,8900,11/11/2019,8900,,8900,equal to downpayment,,8900,0
13a75a5d,3900,12/20/2019,8900,13a75a5d,12800,more than downpayment,equal to downpayment,0,3900
13K8ARPN,9900,11/26/2019,9900,,9900,equal to downpayment,,9900,0
13K8ARPN,3900,2/4/2020,9900,13K8ARPN,13800,more than downpayment,equal to downpayment,0,3900
13NLVP9F,9900,11/22/2019,9900,,9900,equal to downpayment,,9900,0
13QXMWU7,10000,11/21/2019,9900,,10000,more than downpayment,,9900,100
13QXMWU7,3900,1/15/2020,9900,13QXMWU7,13900,more than downpayment,more than downpayment,0,3900
13QXMWU7,700,1/29/2020,9900,13QXMWU7,14600,more than downpayment,more than downpayment,0,700
13QXMWU7,500,2/8/2020,9900,13QXMWU7,15100,more than downpayment,more than downpayment,0,500
144e5007,9900,11/12/2019,9900,,9900,equal to downpayment,,9900,0
144e5007,1900,12/27/2019,9900,144e5007,11800,more than downpayment,equal to downpayment,0,1900
144e5007,1400,12/31/2019,9900,144e5007,13200,more than downpayment,more than downpayment,0,1400
144e5007,400,1/2/2020,9900,144e5007,13600,more than downpayment,more than downpayment,0,400
144e5007,250,1/14/2020,9900,144e5007,13850,more than downpayment,more than downpayment,0,250
14d95352,9900,12/9/2019,9900,,9900,equal to downpayment,,9900,0
14DTUCO5,9900,9/29/2019,9900,,9900,equal to downpayment,,9900,0
14DTUCO5,3900,11/7/2019,9900,14DTUCO5,13800,more than downpayment,equal to downpayment,0,3900
14DTUCO5,3900,12/4/2019,9900,14DTUCO5,17700,more than downpayment,more than downpayment,0,3900
14DTUCO5,2000,1/16/2020,9900,14DTUCO5,19700,more than downpayment,more than downpayment,0,2000
14DTUCO5,1900,1/22/2020,9900,14DTUCO5,21600,more than downpayment,more than downpayment,0,1900
14DTUCO5,3900,2/5/2020,9900,14DTUCO5,25500,more than downpayment,more than downpayment,0,3900
150546f7,9900,1/21/2020,9900,,9900,equal to downpayment,,9900,0
15722113,9900,1/21/2020,9900,,9900,equal to downpayment,,9900,0
15A8ABYH,9900,1/25/2020,9900,,9900,equal to downpayment,,9900,0
15HTJPFJ,9900,1/25/2020,9900,,9900,equal to downpayment,,9900,0
16196W7R,9900,9/26/2019,8900,,9900,more than downpayment,,8900,1000
16196W7R,3900,10/30/2019,8900,16196W7R,13800,more than downpayment,more than downpayment,0,3900
16196W7R,3900,11/28/2019,8900,16196W7R,17700,more than downpayment,more than downpayment,0,3900
16196W7R,3900,12/30/2019,8900,16196W7R,21600,more than downpayment,more than downpayment,0,3900
16196W7R,3900,1/30/2020,8900,16196W7R,25500,more than downpayment,more than downpayment,0,3900
16a035ed,8900,9/13/2019,8900,,8900,equal to downpayment,,8900,0
16a035ed,3900,11/1/2019,8900,16a035ed,12800,more than downpayment,equal to downpayment,0,3900
16a035ed,3900,12/4/2019,8900,16a035ed,16700,more than downpayment,more than downpayment,0,3900
16a035ed,3900,1/5/2020,8900,16a035ed,20600,more than downpayment,more than downpayment,0,3900
16a035ed,3900,2/5/2020,8900,16a035ed,24500,more than downpayment,more than downpayment,0,3900
16bba0bc,9900,12/21/2019,9900,,9900,equal to downpayment,,9900,0
16FDRPLC,9900,8/6/2019,9900,,9900,equal to downpayment,,9900,0
16FDRPLC,3400,10/15/2019,9900,16FDRPLC,13300,more than downpayment,equal to downpayment,0,3400
16FDRPLC,500,10/21/2019,9900,16FDRPLC,13800,more than downpayment,more than downpayment,0,500
16FDRPLC,3900,11/4/2019,9900,16FDRPLC,17700,more than downpayment,more than downpayment,0,3900
16FDRPLC,3900,12/3/2019,9900,16FDRPLC,21600,more than downpayment,more than downpayment,0,3900
16FDRPLC,3900,1/6/2020,9900,16FDRPLC,25500,more than downpayment,more than downpayment,0,3900
16FDRPLC,3900,2/4/2020,9900,16FDRPLC,29400,more than downpayment,more than downpayment,0,3900
175c9872,8900,10/8/2019,8900,,8900,equal to downpayment,,8900,0
175c9872,3900,10/24/2019,8900,175c9872,12800,more than downpayment,equal to downpayment,0,3900
175c9872,3900,11/6/2019,8900,175c9872,16700,more than downpayment,more than downpayment,0,3900
175c9872,3900,1/7/2020,8900,175c9872,20600,more than downpayment,more than downpayment,0,3900
175d8e46,1600,10/14/2019,1594,,1600,more than downpayment,,1594,6
175d8e46,3100,12/4/2019,1594,175d8e46,4700,more than downpayment,more than downpayment,0,3100
175d8e46,3100,1/3/2020,1594,175d8e46,7800,more than downpayment,more than downpayment,0,3100
175d8e46,3100,2/6/2020,1594,175d8e46,10900,more than downpayment,more than downpayment,0,3100
176f4549,9900,11/14/2019,9900,,9900,equal to downpayment,,9900,0
176f4549,3900,1/3/2020,9900,176f4549,13800,more than downpayment,equal to downpayment,0,3900
176f4549,3900,2/4/2020,9900,176f4549,17700,more than downpayment,more than downpayment,0,3900
178c20e1,1594,10/14/2019,1594,,1594,equal to downpayment,,1594,0
17NIWAYB,8900,8/8/2019,8900,,8900,equal to downpayment,,8900,0
17NIWAYB,4000,10/9/2019,8900,17NIWAYB,12900,more than downpayment,equal to downpayment,0,4000
182K7EXD,9900,12/2/2019,9900,,9900,equal to downpayment,,9900,0
182K7EXD,3900,2/3/2020,9900,182K7EXD,13800,more than downpayment,equal to downpayment,0,3900
184sO0th,10000,1/28/2019,10000,,10000,equal to downpayment,,10000,0
184sO0th,4500,2/25/2019,10000,184sO0th,14500,more than downpayment,equal to downpayment,0,4500
184sO0th,4500,3/27/2019,10000,184sO0th,19000,more than downpayment,more than downpayment,0,4500
184sO0th,4500,4/30/2019,10000,184sO0th,23500,more than downpayment,more than downpayment,0,4500
184sO0th,4500,5/27/2019,10000,184sO0th,28000,more than downpayment,more than downpayment,0,4500
184sO0th,4500,7/3/2019,10000,184sO0th,32500,more than downpayment,more than downpayment,0,4500
184sO0th,4500,7/31/2019,10000,184sO0th,37000,more than downpayment,more than downpayment,0,4500
184sO0th,4500,8/28/2019,10000,184sO0th,41500,more than downpayment,more than downpayment,0,4500
184sO0th,4500,9/27/2019,10000,184sO0th,46000,more than downpayment,more than downpayment,0,4500
184sO0th,4500,10/30/2019,10000,184sO0th,50500,more than downpayment,more than downpayment,0,4500
184sO0th,4500,11/27/2019,10000,184sO0th,55000,more than downpayment,more than downpayment,0,4500
184sO0th,4500,1/23/2020,10000,184sO0th,59500,more than downpayment,more than downpayment,0,4500
18dqBvey,10000,6/20/2017,10000,,10000,equal to downpayment,,10000,0
18dqBvey,35000,7/25/2017,10000,18dqBvey,45000,more than downpayment,equal to downpayment,0,35000
18NEVZGE,9900,12/27/2019,9900,,9900,equal to downpayment,,9900,0
196dbd51,9900,9/12/2019,9900,,9900,equal to downpayment,,9900,0
198f32d9,8900,12/3/2019,8900,,8900,equal to downpayment,,8900,0
198f32d9,3900,12/18/2019,8900,198f32d9,12800,more than downpayment,equal to downpayment,0,3900
198f32d9,7800,1/27/2020,8900,198f32d9,20600,more than downpayment,more than downpayment,0,7800
19AHO6FO,9900,12/22/2019,9900,,9900,equal to downpayment,,9900,0
19bfdfea,7900,10/12/2019,7900,,7900,equal to downpayment,,7900,0
19bfdfea,3100,11/23/2019,7900,19bfdfea,11000,more than downpayment,equal to downpayment,0,3100
19bfdfea,3100,12/23/2019,7900,19bfdfea,14100,more than downpayment,more than downpayment,0,3100
19bfdfea,3100,2/6/2020,7900,19bfdfea,17200,more than downpayment,more than downpayment,0,3100
19cef014,9900,11/27/2019,9900,,9900,equal to downpayment,,9900,0
19ERR2nP,8900,11/6/2018,8900,,8900,equal to downpayment,,8900,0
19ERR2nP,3900,12/4/2018,8900,19ERR2nP,12800,more than downpayment,equal to downpayment,0,3900
19ERR2nP,3900,12/29/2018,8900,19ERR2nP,16700,more than downpayment,more than downpayment,0,3900
19ERR2nP,3900,1/27/2019,8900,19ERR2nP,20600,more than downpayment,more than downpayment,0,3900
19ERR2nP,3900,3/4/2019,8900,19ERR2nP,24500,more than downpayment,more than downpayment,0,3900
19ERR2nP,3900,4/1/2019,8900,19ERR2nP,28400,more than downpayment,more than downpayment,0,3900
19ERR2nP,3900,4/29/2019,8900,19ERR2nP,32300,more than downpayment,more than downpayment,0,3900
19ERR2nP,3900,5/27/2019,8900,19ERR2nP,36200,more than downpayment,more than downpayment,0,3900
19ERR2nP,3900,7/4/2019,8900,19ERR2nP,40100,more than downpayment,more than downpayment,0,3900
19ERR2nP,3900,8/2/2019,8900,19ERR2nP,44000,more than downpayment,more than downpayment,0,3900
19ERR2nP,3900,9/1/2019,8900,19ERR2nP,47900,more than downpayment,more than downpayment,0,3900
19ERR2nP,3900,10/6/2019,8900,19ERR2nP,51800,more than downpayment,more than downpayment,0,3900
19ERR2nP,3900,11/4/2019,8900,19ERR2nP,55700,more than downpayment,more than downpayment,0,3900
19ERR2nP,3900,12/4/2019,8900,19ERR2nP,59600,more than downpayment,more than downpayment,0,3900
19ERR2nP,3900,12/25/2019,8900,19ERR2nP,63500,more than downpayment,more than downpayment,0,3900
19ERR2nP,3900,1/31/2020,8900,19ERR2nP,67400,more than downpayment,more than downpayment,0,3900
1A2BndTN,9900,12/27/2018,8900,,9900,more than downpayment,,8900,1000
1A2BndTN,2900,2/14/2019,8900,1A2BndTN,12800,more than downpayment,more than downpayment,0,2900
1A2BndTN,3900,3/15/2019,8900,1A2BndTN,16700,more than downpayment,more than downpayment,0,3900
1A2BndTN,3900,4/15/2019,8900,1A2BndTN,20600,more than downpayment,more than downpayment,0,3900
1A2BndTN,3900,5/15/2019,8900,1A2BndTN,24500,more than downpayment,more than downpayment,0,3900
1A2BndTN,3900,6/12/2019,8900,1A2BndTN,28400,more than downpayment,more than downpayment,0,3900
1A2BndTN,2900,7/15/2019,8900,1A2BndTN,31300,more than downpayment,more than downpayment,0,2900
1A2BndTN,700,7/20/2019,8900,1A2BndTN,32000,more than downpayment,more than downpayment,0,700
1A2BndTN,300,7/28/2019,8900,1A2BndTN,32300,more than downpayment,more than downpayment,0,300
1A2BndTN,3900,8/15/2019,8900,1A2BndTN,36200,more than downpayment,more than downpayment,0,3900
1A2BndTN,1500,9/15/2019,8900,1A2BndTN,37700,more than downpayment,more than downpayment,0,1500
1A2BndTN,1000,9/19/2019,8900,1A2BndTN,38700,more than downpayment,more than downpayment,0,1000
1A2BndTN,800,9/29/2019,8900,1A2BndTN,39500,more than downpayment,more than downpayment,0,800
1A2BndTN,600,10/4/2019,8900,1A2BndTN,40100,more than downpayment,more than downpayment,0,600
1A2BndTN,3900,10/14/2019,8900,1A2BndTN,44000,more than downpayment,more than downpayment,0,3900
1A2BndTN,3900,11/15/2019,8900,1A2BndTN,47900,more than downpayment,more than downpayment,0,3900
1A2BndTN,1200,12/15/2019,8900,1A2BndTN,49100,more than downpayment,more than downpayment,0,1200
1A2BndTN,1700,12/17/2019,8900,1A2BndTN,50800,more than downpayment,more than downpayment,0,1700
1A2BndTN,1000,12/24/2019,8900,1A2BndTN,51800,more than downpayment,more than downpayment,0,1000
1A2BndTN,2500,1/15/2020,8900,1A2BndTN,54300,more than downpayment,more than downpayment,0,2500
1A2BndTN,1000,1/22/2020,8900,1A2BndTN,55300,more than downpayment,more than downpayment,0,1000
1A2BndTN,100,2/2/2020,8900,1A2BndTN,55400,more than downpayment,more than downpayment,0,100
1A2BndTN,200,2/3/2020,8900,1A2BndTN,55600,more than downpayment,more than downpayment,0,200
1A2BndTN,100,2/4/2020,8900,1A2BndTN,55700,more than downpayment,more than downpayment,0,100
1a41a77c,1594,10/14/2019,1594,,1594,equal to downpayment,,1594,0
1a41a77c,3500,11/21/2019,1594,1a41a77c,5094,more than downpayment,equal to downpayment,0,3500
1a41a77c,4000,12/19/2019,1594,1a41a77c,9094,more than downpayment,more than downpayment,0,4000
1a41a77c,4000,1/24/2020,1594,1a41a77c,13094,more than downpayment,more than downpayment,0,4000
1a763aea,9900,1/3/2020,8900,,9900,more than downpayment,,8900,1000
1A8ov2Wm,10000,6/13/2017,10000,,10000,equal to downpayment,,10000,0
1A8ov2Wm,4000,8/13/2017,10000,1A8ov2Wm,14000,more than downpayment,equal to downpayment,0,4000
1A8ov2Wm,3000,2/18/2018,10000,1A8ov2Wm,17000,more than downpayment,more than downpayment,0,3000
1A8ov2Wm,2000,6/26/2018,10000,1A8ov2Wm,19000,more than downpayment,more than downpayment,0,2000
1A8ov2Wm,1000,11/30/2019,10000,1A8ov2Wm,20000,more than downpayment,more than downpayment,0,1000
1ad3d60f,10000,12/6/2019,9900,,10000,more than downpayment,,9900,100
1ae8fa14,10000,10/12/2019,9900,,10000,more than downpayment,,9900,100
1ae8fa14,4000,11/30/2019,9900,1ae8fa14,14000,more than downpayment,more than downpayment,0,4000
1ae8fa14,4000,12/13/2019,9900,1ae8fa14,18000,more than downpayment,more than downpayment,0,4000
1ae8fa14,4000,1/8/2020,9900,1ae8fa14,22000,more than downpayment,more than downpayment,0,4000
1AL1JP5E,1594,10/14/2019,1594,,1594,equal to downpayment,,1594,0
1AL1JP5E,3100,11/26/2019,1594,1AL1JP5E,4694,more than downpayment,equal to downpayment,0,3100
1AL1JP5E,3100,12/28/2019,1594,1AL1JP5E,7794,more than downpayment,more than downpayment,0,3100
1AL1JP5E,3100,1/30/2020,1594,1AL1JP5E,10894,more than downpayment,more than downpayment,0,3100
1AZ2VQYB,6000,6/10/2019,9900,,6000,less than downpayment,,6000,0
1AZ2VQYB,3900,6/11/2019,9900,1AZ2VQYB,9900,equal to downpayment,less than downpayment,3900,0
1AZ2VQYB,3900,8/6/2019,9900,1AZ2VQYB,13800,more than downpayment,equal to downpayment,0,3900
1AZ2VQYB,3900,9/5/2019,9900,1AZ2VQYB,17700,more than downpayment,more than downpayment,0,3900
1AZ2VQYB,3900,10/6/2019,9900,1AZ2VQYB,21600,more than downpayment,more than downpayment,0,3900
1AZ2VQYB,2000,11/12/2019,9900,1AZ2VQYB,23600,more than downpayment,more than downpayment,0,2000
1AZ2VQYB,1300,11/16/2019,9900,1AZ2VQYB,24900,more than downpayment,more than downpayment,0,1300
1AZ2VQYB,600,11/19/2019,9900,1AZ2VQYB,25500,more than downpayment,more than downpayment,0,600
1AZ2VQYB,1200,12/11/2019,9900,1AZ2VQYB,26700,more than downpayment,more than downpayment,0,1200
1AZ2VQYB,3000,12/17/2019,9900,1AZ2VQYB,29700,more than downpayment,more than downpayment,0,3000
1AZ2VQYB,1000,1/9/2020,9900,1AZ2VQYB,30700,more than downpayment,more than downpayment,0,1000
1AZ2VQYB,2900,1/13/2020,9900,1AZ2VQYB,33600,more than downpayment,more than downpayment,0,2900
1Azom6fq,8900,7/1/2019,8900,,8900,equal to downpayment,,8900,0
1Azom6fq,3900,8/30/2019,8900,1Azom6fq,12800,more than downpayment,equal to downpayment,0,3900
1Azom6fq,3900,10/3/2019,8900,1Azom6fq,16700,more than downpayment,more than downpayment,0,3900
1b8f2936,6900,10/16/2019,7900,,6900,less than downpayment,,6900,0
1b8f2936,1000,10/22/2019,7900,1b8f2936,7900,equal to downpayment,less than downpayment,1000,0
1b8f2936,1000,10/26/2019,7900,1b8f2936,8900,more than downpayment,equal to downpayment,0,1000
